PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Ma, YT				Ma, Yitong			Two new species of Lepidocyrtus Bourlet s. lat. (Collembola: Entomobryidae) from China	EUROPEAN JOURNAL OF TAXONOMY			English	Article						Lepidocyrtinae; taxonomy; chaetotaxy; southern China		Two new species of the genus Lepidocyrtus Bourlet, 1839 from southern China are described here: L. (Acrocyrtus) huizhouensis sp. nov. from Guangdong Province and L. (Setogaster) wanningensis sp. nov. from Hainan Province. Lepidocytus (Acrocyrtus) huizhouensis sp. nov. is the fourth species of the subgenus reported from China and L. (Setogaster) wanningensis sp. nov. is the first report of the subgenus from China.	[Ma, Yitong] Nantong Univ, Sch Life Sci, Nantong 226000, Jiangsu, Peoples R China	Ma, YT (reprint author), Nantong Univ, Sch Life Sci, Nantong 226000, Jiangsu, Peoples R China.	mayitong@ntu.edu.cn						16	0	0	0	0	MUSEUM NATL HISTOIRE NATURELLE	PARIS	SERVICE PUBLICATIONS SCIENTIFIQUES, 57 RUE CUVIER, 75005 PARIS, FRANCE	2118-9773			EUR J TAXON	Eur. J. Taxon.	OCT 14	2019	565						1	21		10.5852/ejt.2019.565			21	Plant Sciences; Entomology; Zoology	Plant Sciences; Entomology; Zoology	JE8HN	WOS:000490931000001		DOAJ Gold			2020-04-30	
J	Guerrero-Jimenez, G; Vannucchi, PE; Silva-Briano, M; Adabache-Ortiz, A; Rico-Martinez, R; Roberts, D; Neilson, R; Elias-Gutierrez, M				Guerrero-Jimenez, Gerardo; Vannucchi, Patrizia Elena; Silva-Briano, Marcelo; Adabache-Ortiz, Araceli; Rico-Martinez, Roberto; Roberts, David; Neilson, Roy; Elias-Gutierrez, Manuel			Brachionus paranguensis sp. nov. (Rotifera, Monogononta), a member of the L group of the Brachionus plicatilis complex	ZOOKEYS			English	Article						COI gene; ecology; ITS1; morphometry; rotifers; taxonomy	SPECIES COMPLEX; LINEAGE NEVADA; TAXONOMY; SPECIATION; DIVERSITY; LIFE; PHYLOGENIES; SALINITY; MEXICO	The Brachionus plicatilis complex represents the most studied group of rotifers, although the systematics of the species complex has not been completely clarified. Many studies have been conducted trying to explore the diversity within the complex, leading to the recognition of three major morphotypes: large (L), small-medium (SM), and small (SS). Currently six species have been described and classified under these types and another nine taxa have been identified but not formally described. Within the L group, three species have been officially described [B. plicatilis s.s. (L1), B. manjavacas (L2), and B. asplanchnoidis (L3)], while a formal description of L4, unofficially known as B. 'Nevada', is still lacking. In the present study, a new species, Brachionus paranguensis sp. nov., is formally described and presented as a representative of the L4 clade. The species has been named after a high altitude saline crater lake from Central Mexico, where the specimens were collected. An integrated approach using DNA taxonomy through COI and ITS1 markers, morphology, and ecology was used to confirm the identity of the new species.	[Guerrero-Jimenez, Gerardo] Univ Granada, Inst Agua, Ramon y Cajal 4, E-18071 Granada, Spain; [Vannucchi, Patrizia Elena] Univ Costa Rica, Ctr Invest Ciencias Mar & Limnol CIMAR, San Jose 11501, Costa Rica; [Silva-Briano, Marcelo; Adabache-Ortiz, Araceli] Univ Autonoma Aguascalientes, Ctr Ciencias Basicas, Dept Biol, Ave Univ 940, Aguascalientes 20131, Ags, Mexico; [Rico-Martinez, Roberto] Univ Autonoma Aguascalientes, Ctr Ciencias Basicas, Dept Quim, Ave Univ 940, Aguascalientes 20131, Ags, Mexico; [Roberts, David; Neilson, Roy] James Hutton Inst, Dundee DD2 5DA, Scotland; [Elias-Gutierrez, Manuel] Colegio Frontera Sur, Unidad Chetumal, Av Centenario Km 5-5, Chetmal 77014, Quintana Roo, Mexico	Guerrero-Jimenez, G (reprint author), Univ Granada, Inst Agua, Ramon y Cajal 4, E-18071 Granada, Spain.	gerardogj@correo.ugr.es	Neilson, Roy/Q-1206-2019; Rico-Martinez, Roberto/K-7750-2015	Rico-Martinez, Roberto/0000-0002-7776-9542; Adabache Ortiz, Araceli/0000-0003-4332-9650	CONACYTConsejo Nacional de Ciencia y Tecnologia (CONACyT) [251085]	This work is a contribution of the Mexican Barcode of Life Network (MEXBOL) supported by CONACYT (251085). This article is in memory of Gloria and Balthazar, the first author's aunt and uncle. Authors appreciate the discussions with Paul Hebert, Teresa Crease and Sean Prosser from the University of Guelph to understand concerted evolution and discordance between ITS1 and COI genes.		58	0	0	7	7	PENSOFT PUBLISHERS	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	OCT 14	2019		880					1	23		10.3897/zookeys.880.28992			23	Zoology	Zoology	JD5HH	WOS:000490013600001	31649478	DOAJ Gold, Green Published			2020-04-30	
J	Nishi, E; Tanaka, K; Tovar-Hernandez, MA				Nishi, Eijiroh; Tanaka, Katsuhiko; Ana Tovar-Hernandez, Maria			A new species of Claviramus (Annelida, Sabellida, Sabellidae) from the Ariake Inland Sea, Kyushu, Japan	ZOOKEYS			English	Article						fan worms; Jasmineira; Polychaeta; soft bottoms; taxonomy	POLYCHAETA	A new species of the sabellid polychaete genus Claviramus Fitzhugh, 2002, is described from Ariake Inland Sea, Kyushu, Japan. Claviramus is a small genus, composed of three species worldwide. Its distinctive feature is the presence of foliaceous flanges at the distal ends of the radioles. Claviramus kyushuensis sp. nov. here described is characterized by the presence of a glandular ridge on chaetiger 2, glandular shields on the abdomen, thoracic uncini bidentate, and the presence of a short, distal filament in some radioles. A key and a comparative table of diagnostic characters for species of Claviramus are provided.	[Nishi, Eijiroh] Yokohama Natl Univ, Coll Educ, Yokohama, Kanagawa 2408501, Japan; [Tanaka, Katsuhiko] Tokai Univ, Sch Marine Sci & Technol, Dept Marine Biol, Shimizu Ku, 3-20-1 Orido, Shizuoka, Shizuoka 4248610, Japan; [Ana Tovar-Hernandez, Maria] Univ Autonoma Nuevo Leon, Fac Ciencias Biol, Lab Biosistemat, San Nicolas De Los Garza, Nuevo Leon, Mexico	Nishi, E (reprint author), Yokohama Natl Univ, Coll Educ, Yokohama, Kanagawa 2408501, Japan.	nishi-eijiroh-nr@ynu.ac.jp	Tovar-Hernandez, Maria/F-3490-2019	Tovar-Hernandez, Maria/0000-0002-5263-2830				13	0	0	0	0	PENSOFT PUBLISHERS	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	OCT 14	2019		880					25	32		10.3897/zookeys.880.36281			8	Zoology	Zoology	JD5HH	WOS:000490013600002	31649479	DOAJ Gold, Green Published			2020-04-30	
J	Chen, X; Huang, M				Chen, XiaoXiao; Huang, Min			One new species and three newly recorded species of Neopallodes Reitter from China (Coleoptera, Nitidulidae, Nitidulinae)	ZOOKEYS			English	Article						Chinese fauna; Cucujoidea; Cyllodes-complex; Cyllodini; distribution		One new species of the sap beetle genus Neopallodes, N. nigrescens sp. nov., is described and illustrated. New information on the distribution and illustrations of three species, N. dentatus Kirejtshuk, 1994, N. falsus Grouvelle, 1913 and N. vietnamicus Kirejtshuk, 1987, which are newly recorded from China, are also supplemented. A key to species of the genus Neopallodes from China is provided.	[Chen, XiaoXiao; Huang, Min] Northwest A&F Univ, Key Lab Plant Protect Resources & Pest Management, Minist Educ, Entomol Museum, Yangling 712100, Shaanxi, Peoples R China	Huang, M (reprint author), Northwest A&F Univ, Key Lab Plant Protect Resources & Pest Management, Minist Educ, Entomol Museum, Yangling 712100, Shaanxi, Peoples R China.	huangmin@nwsuaf.edu.cn			Fundamental Research Funds for Chinese Central Universities [Z109021305]	This work was supported by the Fundamental Research Funds for Chinese Central Universities (Z109021305). We would like to express our gratitude to Prof. A.G. Kirejtshuk (Russian Academy of Sciences) for providing us with important literature and for helping us in the identification of specimens. We also thank Prof. John Richard Schrock (Emporia State University, USA) for proofreading of the manuscript and giving us with valuable advice before submission. We also greatly appreciate the members of our lab for helping collect specimens. In addition, we thank the anonymous reviewers who have helped to improve the manuscript.		21	0	0	1	1	PENSOFT PUBLISHERS	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	OCT 14	2019		880					75	84		10.3897/zookeys.880.38033			10	Zoology	Zoology	JD5HH	WOS:000490013600006	31649483	DOAJ Gold, Green Published			2020-04-30	
J	Chang, LX; Bi, WX; Ren, GD				Chang, Ling-Xiao; Bi, Wen-Xuan; Ren, Guo-Dong			A review of the genus Brachytrycherus Arrow (Coleoptera, Endomychidae) of mainland China with descriptions of three new species	ZOOKEYS			English	Review						Coleoptera; Endomychidae; new species; taxonomy; China	LYCOPERDININAE; CLASSIFICATION; PHYLOGENY	This paper presents a review of the genus Brachytrycherus Arrow from mainland China. Three new species are described and illustrated: B. bipunctatus Chang & Bi, sp. nov., B. denticulatus Chang & Bi, sp. nov., and B. humeralis Chang & Bi, sp. nov. The diagnosis, distribution, type locality, biology, and ecology are provided for each species. A key to the species of Brachytrycherus known in China is updated.	[Chang, Ling-Xiao] Beijing Museum Nat Hist, Sci Res Dept, Beijing 100050, Peoples R China; [Bi, Wen-Xuan] Room 401,2 Lane 155,Lianhua South Rd, Shanghai 201100, Peoples R China; [Ren, Guo-Dong] Hebei Univ, Coll Life Sci, Baoding 071002, Peoples R China	Ren, GD (reprint author), Hebei Univ, Coll Life Sci, Baoding 071002, Peoples R China.	gdren@hbu.edu.cn			Beijing Natural Science FoundationBeijing Natural Science Foundation [5194025]; Innovation Team Project of Beijing Academy of Science and Technology [IG201806N]	We express our sincere thanks to Dr W Tomaszewska (Museum and Institute of Zoology, Warsaw, Poland) for discussing the genus Brachytrycherus with us, and giving her views about the new species. We are indebted to Mr Yu-Yang Lei (Guangxi Vocational & Technical College, China) who accompanied us twice to remote sites for collecting specimens. We thank the reviewers and editor for their comments. This research was supported by Beijing Natural Science Foundation (Grant No. 5194025), and Innovation Team Project of Beijing Academy of Science and Technology (IG201806N).		9	0	0	1	1	PENSOFT PUBLISHERS	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	OCT 14	2019		880					85	112		10.3897/zookeys.880.34712			28	Zoology	Zoology	JD5HH	WOS:000490013600007	31649484	DOAJ Gold, Green Published			2020-04-30	
J	Dios, RDP; de Santis, MD				Perez Dios, Rodrigo de Vilhena; de Santis, Marcelo Domingos			A new synonym for Zelia Robineau-Desvoidy, 1830 (Diptera, Tachinidae), the genus Opsozelia Townsend, 1919, with the description of three new species	ZOOKEYS			English	Article						description; Dexiinae; parasitoid; redescription; taxonomy		The monotypic tachinid genus Opsozelia Townsend, 1919 (Diptera: Tachinidae) is synonymized with Zelia Robineau-Desvoidy 1830, syn. nov. The single species of Opsozelia, O. discalis Townsend, 1919, is redescribed as Zelia discalis, comb. nov., based on examination of the holotype from Guyana and additional material from Suriname, Brazil and Paraguay. Three new species of Zelia similar to Z. discalis are described from Brazil: Z. magna sp. nov., Z. guimaraesi sp. nov. and Z. formosa sp. nov. These four species are treated informally as the Zelia discalis species group. An identification key to the species of this species group is provided based on male specimens. Descriptions and illustrations are provided for the male terminalia of all species and for the female terminalia of one species, Z. guimaraesi.	[Perez Dios, Rodrigo de Vilhena; de Santis, Marcelo Domingos] Univ Sao Paulo, Dept Zool, Inst Biosci, Rua Matao,Travessa 14,101 Cidade Univ, BR-05508900 Sao Paulo, SP, Brazil	Dios, RDP (reprint author), Univ Sao Paulo, Dept Zool, Inst Biosci, Rua Matao,Travessa 14,101 Cidade Univ, BR-05508900 Sao Paulo, SP, Brazil.	rodrigodios@gmail.com			Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior - CAPES/PROEXCAPES; FAPESPFundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP) [2016/12441-0]	We would like to thank the curators Carlos Lamas (MZSP), Torsten Dikow (USNM) and Marcia Couri (MNRJ) for loaning the material. We thank the subject editor and both the reviewers, James O'Hara and Joachim Ziegler, for their suggestions on an earlier version of this manuscript, with special thanks to James O'Hara for his great effort in improving the manuscript. Financial support came from the Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior - CAPES/PROEX. This work was partially funded by FAPESP (Proc. No. 2016/12441-0).		37	0	0	1	1	PENSOFT PUBLISHERS	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	OCT 14	2019		880					113	133		10.3897/zookeys.880.35482			21	Zoology	Zoology	JD5HH	WOS:000490013600008	31649485	DOAJ Gold, Green Published			2020-04-30	
J	Chang, Y; Li, LZ; Yin, ZW; Schulke, M				Chang, Yuan; Li, Li-Zhen; Yin, Zi-Wei; Schuelke, Michael			Eleven new species and new records of the Tachinus nepalensis Ullrich group of the subgenus Tachinoderus Motschulsky from China, Vietnam and Laos (Coleoptera: Staphylinidae: Tachyporinae)	ZOOTAXA			English	Article						taxonomy; Tachinus nepalensis-group; new species; new records; Asia		Eleven new species of the Tachinus nepalensis Ullrich group of the subgenus Tachinoderus Motschulsky are described from China, Vietnam and Laos: T. asperius Chang, Li & Yin, sp. nov. (Yunnan), T. biangulatus Chang, Li, Yin & Schulke, sp. nov. (Shaanxi, Sichuan), T. bimorphus Chang, Li, Yin & Schulke, sp. nov. (Yunnan, Xizang), T. breviculus Chang, Li, Yin & Schulke, sp. nov. (Sichuan, Yunnan), T. chengzhifeii Chang, Li, Yin & Schulke, sp. nov. (Shaanxi, Zhejiang, Hubei, Fujian, Guangxi, Chongqing, Sichuan, Yunnan, Vietnam: Sa Pa), T. granosus Chang, Li, Yin & Schulke, sp. nov. (Shaanxi, Gansu, Sichuan), T. maculosus Chang, Li, Yin & Schulke, sp. nov. (Yunnan), T. meniscus Chang, Li, Yin & Schulke, sp. nov. (Hunan, Guangdong, Guangxi, Yunnan), T. qian Chang, Li & Yin, sp. nov. (Guizhou), T. songxiaobini Chang, Li & Yin, sp. nov. (Yunnan), and T. yunnanensis Chang, Li, Yin & Schulke, sp. nov. (Yunnan; Laos: Phongsaly). Main characters distinguishing species are the shapes of the terminal tergites and sternites of both sexes, and morphological differences in the aedeagi. New collecting data for eight known species: T. beckeri Ullrich, T. grandicollis (Bernhauer), T. laosensis Katayama & Li, T. naomii Li, T. nigriceps Sharp, T. pseudobirmanus Schulke, T. sugayai Schulke and T. yushanensis Campbell are given. Tachinus laosensis Katayama & Li is recorded from China for the first time. An identification key to and distributional maps of the Chinese species of the T. nepalensis group are provided.	[Chang, Yuan; Li, Li-Zhen; Yin, Zi-Wei] Shanghai Normal Univ, Coll Life Sci, Lab Environm Entomol, 100 Guilin Rd, Shanghai 200234, Peoples R China; [Schuelke, Michael] Leibniz Inst Evolut & Biodiversitatsforsch, Museum Nat Kunde Berlin, Invalidenstr 43, D-10115 Berlin, Germany	Yin, ZW (reprint author), Shanghai Normal Univ, Coll Life Sci, Lab Environm Entomol, 100 Guilin Rd, Shanghai 200234, Peoples R China.	pselaphinae@gmail.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31872965]; Shanghai `Phosphor' Science Foundation, China [19QA1406600]	We thank all curator/individuals listed in the 'Material and Methods' section for issuing loans of the material used in the study. Financial support was provided by the National Natural Science Foundation of China (No. 31872965), the Shanghai `Phosphor' Science Foundation, China (19QA1406600).		16	0	0	2	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	OCT 14	2019	4686	1					1	52		10.11646/zootaxa.4686.1.1			52	Zoology	Zoology	JD2TL	WOS:000489827400001	31719497				2020-04-30	
J	Wang, J; Mound, LA; Trees, DJ				Wang, Jun; Mound, Laurence A.; Trees, Desley J.			Leaf-litter thrips of the genus Psalidothrips (Thysanoptera, Phlaeothripidae) from Australia, with fifteen new species	ZOOTAXA			English	Article						Fungus-feeding; structural variation; identification key	GENERA	A key is given to 16 Psalidothrips species known from Australia. In contrast to members of this genus from other parts of the world, most of these species show a strong tendency toward wing loss, with associated character states, also remarkable reduction in sclerotisation of the thoracic sclerites. Character state variation is discussed, and 15 new species are described and illustrated: P. bipictus sp.n., P. brittoni sp.n., P. cecryphalus sp.n., P. daguilari sp.n., P. driesseni sp.n., P. gloriousi sp.n., P. greensladeae sp.n., P. howei sp.n., P. minantennus sp.n., P. platetus sp.n., P. postlei sp.n., P. tritus sp.n., P. trivius sp.n., P. verus sp.n. and P. wellsae sp.n.	[Wang, Jun; Mound, Laurence A.] CSIRO, Australian Natl Insect Collect, Canberra, ACT, Australia; [Wang, Jun] Jilin Univ, Coll Plant Sci, Changchun 130062, Jilin, Peoples R China; [Trees, Desley J.] Queensland Primary Ind Insect Collect QDPC, Dept Agr Fisheries & Forestry, Ecosci Precinct, GPO Box 267, Brisbane, Qld 4001, Australia	Wang, J (reprint author), CSIRO, Australian Natl Insect Collect, Canberra, ACT, Australia.; Wang, J (reprint author), Jilin Univ, Coll Plant Sci, Changchun 130062, Jilin, Peoples R China.	wang_jun@jlu.edu.cn; laurence.mound@csiro.au	Mound, Laurence A/A-3967-2009	Mound, Laurence/0000-0002-6019-4762	D.F. Waterhouse, the Chief of CSIRO Entomology	A manuscript concerning the Australian members of this genus was first drafted by LAM in 1970, subsequent to visiting Australia in 1967-68 from the British Museum (Natural History) on a research visit sponsored by D.F. Waterhouse, the Chief of CSIRO Entomology. Over subsequent years, further specimens of the genus were collected and slide-mounted. In 2014 Dang Lihong from Beijing, China, whilst working on her PhD, sorted the slides of this genus in ANIC, and drafted a new key to species. Desley Tree, as part of her MSc degree at the University of Queensland, developed and sorted an extensive collection of litter-living thrips. We are grateful to Mark Schutze of Queensland Primary Industries Insect Collection, Brisbane, for arranging the loan to Canberra of all the Psalidothrips slides held at QDPC. The authors are particularly grateful to Alice Wells who collected and processed many litter samples through CSIRO Berlese funnels at Canberra. We also acknowledge research facilities provided by CSIRO, as well as the support to LAM by many CSIRO staff over the past 40 years.		15	2	2	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	OCT 14	2019	4686	1					53	73		10.11646/zootaxa.4686.1.2			21	Zoology	Zoology	JD2TL	WOS:000489827400002	31719498	Bronze			2020-04-30	
J	Pugh, PR				Pugh, P. R.			Two new species of Bargmannia (Pyrostephidae, Physonectae, Siphonophorae)	ZOOTAXA			English	Article						Siphonophorae; Physonectae; Pyrostephidae; Bargmannia; new species	CNIDARIA	Two new deep-living species of the genus Bargmannia (Siphonophorae, Physonectae, Pyrostephidae) are described based, almost exclusively, on the nectophores of single specimens collected by ROVs off the west coast of California. The nectophores of B. stenotes sp. nov. were relatively small, up to 11.4 mm in length and, in the preserved condition had very narrow nectosacs. There was a marked bend in the distal part of the preserved nectophore, resulting in the ostium opening upwards. The mature nectophores of B. profunda sp. nov. were almost twice as long as those of B. stenotes and were characterised by the fact that the lower lateral ridges did not join, distally, with the meso-lateral ones. This feature also was present in smaller nectophores of B. amoena but those of B. stenotes, at that stage, did not have a mouth-plate.	[Pugh, P. R.] Natl Oceanog Ctr, Southampton SO14 3ZH, Hants, England	Pugh, PR (reprint author), Natl Oceanog Ctr, Southampton SO14 3ZH, Hants, England.	prp@noc.ac.uk						8	0	0	0	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	OCT 14	2019	4686	1					74	82		10.11646/zootaxa.4686.1.3			9	Zoology	Zoology	JD2TL	WOS:000489827400003	31719499				2020-04-30	
J	Alegre, A; Gainett, G; Iborra, GL; Giribet, G				Alegre, Aylin; Gainett, Guilherme; Lopez Iborra, German; Giribet, Gonzalo			Two new species of Manahunca, redescription of its type species, current conservation status of the genus and a survey of male glands in Stenostygninae (Opiliones: Laniatores: Biantidae)	ZOOTAXA			English	Article						Laniatores; Samooidea; taxonomy; West Indies; Greater Antilles; sexually dimorphic glands; male polymorphism	HARVESTMEN ARACHNIDA; OPENING AREA; EVOLUTIONARY; ULTRASTRUCTURE; MORPHOLOGY; HISTORY; FAMILY	Manahunca bielawskii Silhavy, 1973, the type species of the genus Manahunca Silhavy, 1973, is redescribed based on abundant material from the type locality, including new data on its morphological variability and penis morphology. A neotype for M. bielawskii is herein designated due to the unknown whereabouts of the original holotype. Manahunca silhavyi Avram, 1977, is regarded as a new junior subjective synonym of M. bielawskii. In addition, two new species of Manahunca are described, M. turquino Alegre, Gainett & Giribet, n. sp. and M. matazon Alegre, Gainett & Giribet, n. sp. based on additional specimens from eastern Cuba, for which we provide new data on their geographical distribution, intraspecific variability and habitat. A new diagnosis and emended geographic distribution of the known species of Manahunca are provided, with hints on the current conservation status. The sexually dimorphic glandular structures found on the metatarsus III of males are explored for taxonomic significance in ten species of Stenostygninae. The existence of male dimorphism, most evident in the robustness of the chelicerae, is reported for two of the studied Manahunca species.	[Alegre, Aylin] Inst Ecol & Sistemat, Div Colecc Zool & Sistemat, Carretera Varona 11835, Havana 11900 19, Cuba; [Gainett, Guilherme] Univ Wisconsin, Dept Integrat Biol, 352 Birge Hall,430 Lincoln Dr, Madison, WI 53706 USA; [Lopez Iborra, German] Univ Alicante, Fac Ciencias, Dept Ecol, Carretera San Vicente S-N, Alicante 03690, Spain; [Giribet, Gonzalo] Harvard Univ, Dept Organism & Evolutionary Biol, Museum Comparat Zool, 26 Oxford St, Cambridge, MA 02138 USA	Alegre, A (reprint author), Inst Ecol & Sistemat, Div Colecc Zool & Sistemat, Carretera Varona 11835, Havana 11900 19, Cuba.	aylinalegre@gmail.com; guilherme.gainett@wisc.edu; german.lopez@ua.es; ggiribet@g.harvard.edu			internal MCZ funds	The first author thanks Abel Perez Gonzalez (Museo Argentino de Ciencias Naturales, Buenos Aires), Luis F. de Armas and Rene Barba Diaz (IES) for encouragement to study the Cuban stenostygnines and for their comments on previous versions of this manuscript. We acknowledge Elier Fonseca and the team of the Caribbean Biogeographic project (CarBio) for collecting the material from Pico Turquino, herein described. The TWAS financed the visit of Aylin Alegre to the Museu Nacional, Rio de Janeiro, Brazil to work with Abel Perez Gonzalez and Adriano B. Kury. An Ernst Mayr Grant from the Museum of Comparative Zoology made possible a visit of the first author to the MCZ to revise types of Cuban species. We are also very grateful to Adam Baldinger (Curatorial Associate, MCZ) and Laura Leibensperger (Curatorial Assistant, MCZ), for their support during the first author's visit to the MCZ. SEM work was supported by internal MCZ funds to Gonzalo Giribet. Adriano Kury and Daniel Proud provided additional comments that helped to improve this study.		41	0	0	3	3	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	OCT 14	2019	4686	1					83	111		10.11646/zootaxa.4686.1.4			29	Zoology	Zoology	JD2TL	WOS:000489827400004	31719500				2020-04-30	
J	Sumod, KS; Hibino, Y; Manjabrayakath, H; Sanjeevan, VN				Sumod, K. S.; Hibino, Yusuke; Manjabrayakath, Hashim; Sanjeevan, V. N.			Description of a new species of deep-water snake eel, Ophichthus mccoskeri (Ophichthidae: Ophichthinae) from Andaman Sea, India	ZOOTAXA			English	Article						Anguilliformes; Ophichthidae; Andaman Sea; deep-sea	ANGUILLIFORMES OPHICHTHIDAE; OCEAN	A deep-sea species of snake eel (family Ophichthidae, subfamily Ophichthinae) Ophichthus mccoskeri sp. nov. is described based on 6 specimens (331-447 mm total length) trawled at 314-363 m depth in Andaman waters, India. This species is differentiated from its deep-water congeners by a combination of characters such as its large eyes, dorsal-fin origin a short distance behind pectoral-fin tip, anal fin black posteriorly, three preopercular pores, maxillary and mandibular teeth ending as triserial, and in a vertebral formula of 20/55/153.	[Sumod, K. S.; Manjabrayakath, Hashim; Sanjeevan, V. N.] Govt India, Ctr Maurine Living Resources & Ecol, Minist Earth Sci, Kochi 682037, Kerala, India; [Hibino, Yusuke] Kitakyushu Museum Nat Hist & Human Hist, Fukuoka, Fukuoka 8050071, Japan; [Sanjeevan, V. N.] Kerala Univ Fisheries & Ocean Studies, Kochi 682506, Kerala, India	Sumod, KS (reprint author), Govt India, Ctr Maurine Living Resources & Ecol, Minist Earth Sci, Kochi 682037, Kerala, India.	sumodksaqua@gmail.com						20	2	2	2	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	OCT 14	2019	4686	1					112	118		10.11646/zootaxa.4686.1.5			7	Zoology	Zoology	JD2TL	WOS:000489827400005	31719501				2020-04-30	
J	Cheng, ZF; Peng, Z				Cheng, Zhi-Fei; Peng, Zhong			A new species and additional records of brachypterous Paederus (Coleoptera, Staphylinidae) of mainland China and Taiwan	ZOOTAXA			English	Article						Coleoptera; Staphylinidae; Paederus; new species; new records; mainland China; Taiwan	HARPOPAEDERUS	Material of the paederine genus Paederus Fabricius, 1775 of mainland China and Taiwan was examined. In total, seven species are recognized, among which one is described here as new: P. (Gnathopaederus) zhangmuensis sp. n. (Xizang: Zhangmu). New provincial records are provided for P. jianyueae Peng and Li, 2014 from Fujian.	[Cheng, Zhi-Fei; Peng, Zhong] Shanghai Normal Univ, Coll Life Sci, Lab Environm Entomol, 100 Guilin Rd, Shanghai 200234, Peoples R China	Peng, Z (reprint author), Shanghai Normal Univ, Coll Life Sci, Lab Environm Entomol, 100 Guilin Rd, Shanghai 200234, Peoples R China.	lathrobium@163.com			Shanghai Engineering Research Center of Plant Germplasm Resources [17DZ2252700]; National Science Foundation of ChinaNational Natural Science Foundation of China [31872965, 31501874]; 63rd batch of China Postdoctoral Science Fund First Class Fund [307E.9103.00.003094]	Two anonymous reviewers are acknowledged for their valuable comments and suggestions. The present study was supported by grants of the Shanghai Engineering Research Center of Plant Germplasm Resources (No. 17DZ2252700), the National Science Foundation of China (No. 31872965; 31501874) awarded to Z.-W. Yin and the 63rd batch of China Postdoctoral Science Fund First Class Funding (No. 307E.9103.00.003094) awarded to Z. Peng.		7	0	0	1	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	OCT 14	2019	4686	1					127	132		10.11646/zootaxa.4686.1.7			6	Zoology	Zoology	JD2TL	WOS:000489827400007	31719503				2020-04-30	
