PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Sui, YJ; Chen, XS				Sui, Yong-Jin; Chen, Xiang-Sheng			Review of the genus Vekunta Distant from China, with descriptions of two new species (Hemiptera, Fulgoromorpha, Derbidae)	ZOOKEYS			English	Review						Cenchreini; distribution; Fulgoroidea; planthoppers; taxonomy		The derbid genus Vekunta Distant, 1906 is reviewed. Two new species, V. bambusana sp. n. and V. pentaprocessusa sp. n., are described and illustrated from the southwest of China to give the genus twenty-nine species in China. A checklist and a key to species of the genus from China are also provided.	[Sui, Yong-Jin; Chen, Xiang-Sheng] Guizhou Univ, Inst Entomol, Guiyang 550025, Guizhou, Peoples R China; [Sui, Yong-Jin; Chen, Xiang-Sheng] Guizhou Univ, Special Key Lab Dev & Utilizat Insect Resources G, Guiyang 550025, Guizhou, Peoples R China; [Sui, Yong-Jin; Chen, Xiang-Sheng] Guizhou Univ, Guizhou Key Lab Plant Pest Management Mountainous, Guiyang 550025, Guizhou, Peoples R China	Chen, XS (reprint author), Guizhou Univ, Inst Entomol, Guiyang 550025, Guizhou, Peoples R China.; Chen, XS (reprint author), Guizhou Univ, Special Key Lab Dev & Utilizat Insect Resources G, Guiyang 550025, Guizhou, Peoples R China.; Chen, XS (reprint author), Guizhou Univ, Guizhou Key Lab Plant Pest Management Mountainous, Guiyang 550025, Guizhou, Peoples R China.	chenxs3218@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31472033]; Program of Excellent Innovation Talents, Guizhou Province [20154021]; Program of Science and Technology Innovation Talents Team, Guizhou Province [20144001]; International Cooperation Base for Insect Evolutionary Biology and Pest Control [20165802]; Program of Science and Technology Program in Guizhou Province [LH [2017] 7267]	The authors are grateful to the specimen collectors for their hard work in the field collections. This work was supported by the National Natural Science Foundation of China (No. 31472033), the Program of Excellent Innovation Talents, Guizhou Province (No. 20154021), the Program of Science and Technology Innovation Talents Team, Guizhou Province (No. 20144001), the International Cooperation Base for Insect Evolutionary Biology and Pest Control (No. 20165802), and the Program of Science and Technology Program in Guizhou Province (LH [2017] 7267).		27	0	0	0	1	PENSOFT PUBL	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	FEB 19	2019		825					55	69		10.3897/zookeys.825.31542			15	Zoology	Zoology	HL8WX	WOS:000459024400001	30820160	DOAJ Gold, Green Published			2020-04-30	
J	Grego, J; Angyal, D; Beltran, LAL				Grego, Jozef; Angyal, Dorottya; Lievano Beltran, Luis Arturo			First record of subterranean freshwater gastropods (Mollusca, Gastropoda, Cochliopidae) from the cenotes of Yucatan state	SUBTERRANEAN BIOLOGY			English	Article						Mexico; cave; phreatic; stygobiont; Pyrgophorus		The biospeleological investigations of several cenotes in the eastern region of Yucatan state, Mexico, during January 2018 yielded, among other invertebrates, two new truncatelloid gastropod species described herein as Mexicenotica xochii gen. n. et sp. n. and Pyrgophorus thompsoni sp. n. Both species represent the first record of stygobiont gastropod species from the cenotes of Yucatan indicating the high biodiversity potential of the studied area.	[Angyal, Dorottya] Hungarian Nat Hist Museum, Dept Zool, Baross Utca 13, H-1083 Budapest, Hungary; [Angyal, Dorottya; Lievano Beltran, Luis Arturo] Univ Nacl Autonoma Mexico, Fac Sci, Acad Unit Yucatan, Puerto de Abrigo S-N, Sisal 97356, Yucatan, Mexico		jozef.grego@gmail.com	Beltran, Luis Arturo Lievano/AAG-2529-2020	Beltran, Luis Arturo Lievano/0000-0003-0073-9203	Foundation for the Hungarian Natural History Museum; 'Biodiversidad y Ecologia de la fauna de cenotes de Yucatan' [PAPIIT IN222716]	We would like to thank to Anita Eschner and Nesrine Akkari from NHMW for supporting us with microphotography. We are grateful to Benajmin Magana (UNAM) for providing Figure 1. The second author was partly funded by the Foundation for the Hungarian Natural History Museum. Financial support was provided also by the project PAPIIT IN222716 'Biodiversidad y Ecologia de la fauna de cenotes de Yucatan' to LALB and DA. Special thanks to Harry G. Lee, Gainesville, Florida for the English proof read of the manuscript.		11	3	3	0	3	INT SOC SUBTERRANEAN BIOL	ROMA	UNIV ROMA, DEPT BIOL ANIMALE & DELL UOMO, VIALE DELL UNIVERSITA, 32, ROMA, 00185, ITALY	1768-1448	1314-2615		SUBTERR BIOL	Subterr. Biol.	FEB 18	2019	29						79	88		10.3897/subtbiol.29.32779			10	Biology; Zoology	Life Sciences & Biomedicine - Other Topics; Zoology	HL6XQ	WOS:000458880000001		DOAJ Gold, Green Published			2020-04-30	
J	Colavite, J; Windsor, A; Santana, W				Colavite, Jessica; Windsor, Amanda; Santana, William			Three new species and a new genus of majoid crabs from the eastern Pacific (Decapoda, Brachyura)	ZOOKEYS			English	Article						Biodiversity; Epialtidae; Inachoididae; Pisinae; spider crab	PHYLOGENY; CRUSTACEA; STIMPSON	Three new species and a new genus of majoid crabs from deep waters in the eastern Pacific are described and illustrated using morphological and molecular data. A new species of inachoidid, Collodes anartius sp. n. is described from Peru, which resembles C. tenuirostris Rathbun, 1893, in the general appearance of the carapace, but is distinguished by the details of tubercles on the carapace and thoracic sternum, proportions of the pereopod articles, and bathymetric distribution. A new epialtid, Nibilia machala sp. n., is described from Ecuador; Nibilia A Milne-Edwards, 1878 has, until now, been considered to be mono-typic, occurring only in the western Atlantic. This new species, from the eastern Pacific, closely resembles N. antilocapra (Stimpson, 1871) in the general morphology, but can be distinguished by the number of spines on the carapace and pereopods. Another epialtid, Solinca aulix gen. n. et sp. n, is establish for material collected from Ecuador and Peru, and can be easily identified from other taxa by the presence of a deep furrow between the very inflated branchial regions.	[Colavite, Jessica; Santana, William] Univ Sagrado Coracao, Proreitoria Pesquisa & Posgrad, Lab Sistemat Zool, 10-50 Irma Arminda St, BR-17011160 Bauru, SP, Brazil; [Colavite, Jessica; Santana, William] Univ Estado Sao Paulo UNESP, Inst Biociencias, Dept Zool, BR-18618970 Botucatu, SP, Brazil; [Windsor, Amanda] Smithsonian Inst, Natl Museum Nat Hist, Dept Invertebrate Zool, Museum Support Ctr, 4210 Silver Hill Rd, Suitland, MD 20746 USA	Santana, W (reprint author), Univ Sagrado Coracao, Proreitoria Pesquisa & Posgrad, Lab Sistemat Zool, 10-50 Irma Arminda St, BR-17011160 Bauru, SP, Brazil.; Santana, W (reprint author), Univ Estado Sao Paulo UNESP, Inst Biociencias, Dept Zool, BR-18618970 Botucatu, SP, Brazil.	willsantana@gmail.com	Windsor, Amanda/M-8723-2014; Santana, William/A-4611-2008	Windsor, Amanda/0000-0002-5192-7047; Colavite, Jessica/0000-0003-1908-3160; Santana, William/0000-0003-3086-4419	Fundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP)Fundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP) [2013/01201-0, 2014/15549-0]; FAPESPFundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP) [2017/08969-1 BEPE]; USA National Science FoundationNational Science Foundation (NSF) [NSF/AToL EF-0531603]	We are grateful to Rafael Lemaitre and Karen Reed (USNM) for facilitating access to materials and information from the USNM collections, and to Marcos Tavares (MZUSP) and Jesser Fidelis de Souza Filho (MOUFPE) for access to the comparative material. This work was supported by the Fundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP) [2013/01201-0 and 2014/15549-0]. JC thanks FAPESP [2017/08969-1 BEPE]. We also thank Darryl Felder at the University of Louisiana at Lafayette for use of DNA sequences generated by AW under the USA National Science Foundation grant NSF/AToL EF-0531603 to DF. This work greatly benefited from the comments of PKL Ng (Lee Kong Chian Natural History Museum) and from Marcos Tavares (MZUSP).		33	6	6	0	1	PENSOFT PUBL	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	FEB 18	2019		825					1	24		10.3897/zookeys.825.32271			24	Zoology	Zoology	HL6YN	WOS:000458882700001	30814903	DOAJ Gold, Green Published			2020-04-30	
J	Mo, RR; Wang, GQ; Yang, D; Li, WH; Muranyi, D				Mo, Raorao; Wang, Guoquan; Yang, Ding; Li, Weihai; Muranyi, David			Two new species and one new regional record of Indonemoura from Guangxi, China, with additions to larval characters (Plecoptera, Nemouridae)	ZOOKEYS			English	Article						China; Indonentoum; new record; new species; Plecoptera		Two new species of Nemouridae of the genus Indonemoura Baumann, 1975, Indonemoura quadrata sp. n. and Indonernoura quadrispina sp. n., arc described from Guangxi Zhuang Autonomous Region of southern China, on the basis of both sexes and larval stage. The affinities towards related species are discussed, together with generic characters of the larvae. Indonernoura scalprata (Li & Yang, 2007) is recorded from Guangxi for the first time, and its hitherto unknown female is described.	[Mo, Raorao; Wang, Guoquan] Guangxi Univ, Coll Agr, Guangxi Key Lab Agr Environm & Agr Prod Safety, Nanning, Peoples R China; [Mo, Raorao; Wang, Guoquan] Guangxi Univ, Coll Agr, Natl Demonstrat Ctr Expt Plant Sci Educ, Nanning, Peoples R China; [Yang, Ding] China Agr Univ, Dept Entomol, 2 Yuanmingyuan West Rd, Beijing 100193, Peoples R China; [Mo, Raorao; Li, Weihai] Henan Inst Sci & Technol, Dept Plant Protect, Xinxiang 453003, Henan, Peoples R China; [Muranyi, David] Hungarian Acad Sci, Agr Res Ctr, Inst Plant Protect, Herman Otto Ut 15, H-1022 Budapest, Hungary; [Muranyi, David] Hungarian Nat Hist Museum, Dept Zool, Baross U 13, H-1088 Budapest, Hungary	Wang, GQ (reprint author), Guangxi Univ, Coll Agr, Guangxi Key Lab Agr Environm & Agr Prod Safety, Nanning, Peoples R China.; Wang, GQ (reprint author), Guangxi Univ, Coll Agr, Natl Demonstrat Ctr Expt Plant Sci Educ, Nanning, Peoples R China.; Li, WH (reprint author), Henan Inst Sci & Technol, Dept Plant Protect, Xinxiang 453003, Henan, Peoples R China.	wangguoquan0@163.com; lwh7969@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31372251]; Aid program for Science and Technology Innovative Research Team in higher Educational Institutions of Henan Province [17IRTSTHN18]; landmark Innovative Project of Institute of Science and Technology [2015BZ04]	The research was partially supported by the National Natural Science Foundation of China (No. 31372251), the Aid program for Science and Technology Innovative Research Team in higher Educational Institutions of Henan Province (17IRTSTHN18), and the landmark Innovative Project of Institute of Science and Technology (No. 2015BZ04).		31	3	3	0	0	PENSOFT PUBL	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	FEB 18	2019		825					25	42		10.3897/zookeys.825.31663			18	Zoology	Zoology	HL6YN	WOS:000458882700002	30846900	DOAJ Gold, Green Published, Green Accepted			2020-04-30	
J	Gucel, S; Charalambidou, I; Gocmen, B; Kunt, KB				Gucel, Salih; Charalambidou, Iris; Gocmen, Bayram; Kunt, Kadir Bogac			New data of spiders (Arachnida, Araneae) of Cyprus. I. Dysderidae found in caves	ZOOKEYS			English	Article						Biospeleology; cavernicolous; island; Mediterranean; troglobiont		This paper is the first in a series describing the previously unstudied cave spiders from Cyprus. Two new species, Dysderocnstes kibrisensis sp. n. and Harpactea kalavachiana sp. n., are described. Detailed morphological descriptions and diagnostic characteristics are presented. This is the first report of the genus Dysderocrates Deeleman-Reinhold & Deeleman, 1988 from Cyprus.	[Gucel, Salih] Near East Univ, Inst Environm Sci & Herbarium, Nicosia, Cyprus; [Charalambidou, Iris] Univ Nicosia, Sch Sci & Engn, Dept Life & Hlth Sci, Nicosia, Cyprus; [Gocmen, Bayram] Ege Univ, Fac Sci, Dept Biol, Izmir, Turkey; [Kunt, Kadir Bogac] Eskisehir Tech Univ, Fac Sci, Dept Biol, Eskisehir, Turkey; [Kunt, Kadir Bogac] Zool Collect Cyprus Wildlife Res Inst, Taskent, Kyrenia, Cyprus	Gucel, S (reprint author), Near East Univ, Inst Environm Sci & Herbarium, Nicosia, Cyprus.	sgucel@hotmail.com	Kunt, Kadir Bogac/B-4458-2015	Kunt, Kadir Bogac/0000-0003-3137-5510	European Union, Caves of Kyrenia Mountains Project: Research, Conservation, and Education through "Cypriot Civil Society in Action V Program" [2015/371-989]; US Embassy in Nicosia	This study was produced with the financial support of the European Union as part of the "Caves of Kyrenia Mountains Project: Research, Conservation, and Education through "Cypriot Civil Society in Action V Program" (contract number: 2015/371-989) and co-funded by the US Embassy in Nicosia. This research was led by Magara Meraklilari Dernegi (Cave Enthusiasts NGO) in Cyprus and the Union of International Speleology (UIS) in Slovenia. Its contents are the sole responsibility of the authors and do not necessarily reflect the views of the European Union. We are deeply indebted to Ferhat Altunsoy (Eskisehir, Turkey) and Mert Elverici (Ankara, Turkey) who photographed the holotypes of the new species. We also thank Yuri Marusik (Magadan, Russia) who kindly provided a photograph of the vulva of Harpactea parthica from Iran. We thank the anonymous reviewers for their careful reading of our manuscript and their many insightful comments and suggestions. The English of the final text was kindly checked by Sarah Crews (San Francisco, USA).		10	0	0	0	1	PENSOFT PUBL	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	FEB 18	2019		825					43	53		10.3897/zookeys.825.29029			11	Zoology	Zoology	HL6YN	WOS:000458882700003	30814904	DOAJ Gold, Green Published			2020-04-30	
J	Petney, TN; Saijuntha, W; Boulanger, N; Chitimia-Dobler, L; Pfeffer, M; Eamudomkarn, C; Andrews, RH; Ahamad, M; Putthasorn, N; Muders, SV; Petney, DA; Robbins, RG				Petney, Trevor N.; Saijuntha, Weerachai; Boulanger, Nathalie; Chitimia-Dobler, Lidia; Pfeffer, Martin; Eamudomkarn, Chatanun; Andrews, Ross H.; Ahamad, Mariana; Putthasorn, Noppadon; Muders, Senta, V; Petney, David A.; Robbins, Richard G.			Ticks (Argasidae, Ixodidae) and tick-borne diseases of continental Southeast Asia	ZOOTAXA			English	Article						Continental Southeast Asia; ticks; tick-borne diseases; Ixodidae; Argasidae	SPOTTED-FEVER GROUP; KYASANUR-FOREST-DISEASE; PIROPLASM SURFACE PROTEIN; SANGUINEUS-SENSU-LATO; SP-N IXODOIDEA; MITOCHONDRIAL GENE HETEROGENEITY; BOOPHILUS-MICROPLUS INFESTATION; HAEMAPHYSALIS-SPINIGERA-NEUMANN; BATS CHIROPTERA HIPPOSIDERIDAE; TESTUDINARIUM ACARI IXODIDAE	Knowledge of the tick fauna of continental Southeast Asia is either patchy or, in some cases, for example Cambodia and Myanmar, poor. Nevertheless, 97 species have been recorded from this region, making it one of the most diverse for ticks worldwide. Throughout Southeast Asia, work on tick-borne diseases of stock and companion animals, as well as of humans, is in its infancy, and the medical, veterinary and socio-economic importance of these diseases is largely unknown. Here we review current knowledge of Southeast Asian ticks and tick-borne diseases, with the aim of stimulating further research on this subject.	[Petney, Trevor N.; Muders, Senta, V] Karlsruhe Inst Technol, Dept Ecol & Parasitol, Kornblumenstr 13, D-76131 Karlsruhe, Germany; [Petney, Trevor N.] State Museum Nat Hist, Erbprinzenstr 13, D-76133 Karlsruhe, Germany; [Saijuntha, Weerachai] Mahasarakham Univ, Walai Rukhavej Bot Res Inst, Maha Sarakham, Thailand; [Boulanger, Nathalie] Inst Bacteriol, Virulence Bacterienne Precoce EA7290, Grp Borreliose Lyme, 3 Rue Koeberle, F-67000 Strasbourg, France; [Chitimia-Dobler, Lidia] Bundeswehr Inst Microbiol, Neuherbergstr 11, D-80937 Munich, Germany; [Chitimia-Dobler, Lidia] Univ Hohenheim, Inst Zool, Parasitol Unit, Hans Wolff Str 34, D-70955 Stuttgart, Germany; [Pfeffer, Martin] Inst Anim Hyg & Vet Publ Hlth, Tierkliniken 1, D-04103 Leipzig, Germany; [Eamudomkarn, Chatanun] Khon Kaen Univ, Dept Parasitol, Khon Kaen, Thailand; [Andrews, Ross H.] Imperial Coll, Dept Infect Dis Epidemiol, Fac Med, St Marys Campus,Norfolk Pl, London, England; [Ahamad, Mariana] Inst Med Res, Infect Dis Res Ctr, Unit Acarol, Kuala Lumpur 50588, Malaysia; [Putthasorn, Noppadon] Care of Grundy Warr C, Dept Geog, Natl Univ Singapore, 21 Lower Kent Ridge Rd, Singapore 119077, Singapore; [Petney, David A.] SanUstgZ Cochem, Kreisstr 19, D-56812 Cochem, Germany; [Robbins, Richard G.] Smithsonian Inst, Walter Reed Biosystemat Unit, Dept Entomol, MSC, MRC 534,4210 Silver Hill Rd, Suitland, MD 20746 USA	Petney, TN (reprint author), Karlsruhe Inst Technol, Dept Ecol & Parasitol, Kornblumenstr 13, D-76131 Karlsruhe, Germany.; Petney, TN (reprint author), State Museum Nat Hist, Erbprinzenstr 13, D-76133 Karlsruhe, Germany.				Rochling Foundation	We thank Alberto A. Guglielmone, Estacion Experimental Agropecuaria Rafaela, Instituto Nacional de Tecnologia Agropecuaria, Argentina, for providing papers that were crucial to the completion of this review, as well as correcting numerous errors and omissions. The Rochling Foundation provided funding for TNP to hold discussions with Thai colleagues in Mahasarakham, Thailand. The opinions and assertions advanced herein are not to be construed as official or reflecting the views of the U.S. Departments of the Army or Defense.		618	4	4	1	17	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	FEB 18	2019	4558	1					1	89		10.11646/zootaxa.4558.1.1			89	Zoology	Zoology	HL5VC	WOS:000458797800001	30790915				2020-04-30	
J	Pont, AC				Pont, Adrian C.			Studies on the Australian Muscidae (Diptera). VIII. The genus Lispe Latreille, 1797	ZOOTAXA			English	Article						Diptera; Muscidae; Australia; Lispe; revision; taxonomy; new species	TAXONOMIC NOTES; GROUP DIPTERA; FANNIIDAE	The 39 Australian species of the genus Lispe Latreille are revised, including 22 new species here described. A key to species is given, and descriptions of both sexes are provided, including the male and female terminalia. Illustrations of external characters and of the male and female terminalia are given, including habitus photographs of the new species. Summaries of biology and habitat preferences, where known, are described. 22 new species are described: Lispe absentiseta sp. nov., Lispe affinis sp. nov., Lispe attenuata sp. nov., Lispe brendana sp. nov., Lispe caespitosa sp. nov., Lispe cilitibia sp. nov., Lispe collessi sp. nov., Lispe crinitarsis sp. nov., Lispe cristata sp. nov., Lispe esuriens sp. nov., Lispe floccosa sp. nov., Lispe glauca sp. nov., Lispe gracilitarsis sp. nov., Lispe grisea sp. nov., Lispe hamulifer a sp. nov., Lispe howeana sp. nov., Lispe incana sp. nov., Lispe lamellata sp. nov., Lispe nigrimanoides sp. nov., Lispe orbitalis sp. nov., Lispe penicillata sp. nov. and Lispe vikhrevi sp. nov.	[Pont, Adrian C.] Univ Oxford, Museum Nat Hist, Parks Road, Oxford OX1 3PW, England	Pont, AC (reprint author), Univ Oxford, Museum Nat Hist, Parks Road, Oxford OX1 3PW, England.	pont.muscidae@btinternet.com			Participatory Programme of the Australian Biological Resources Study	This research has been made possible by several grants received through the Participatory Programme of the Australian Biological Resources Study, and I am very grateful for this support. For the loan of material or for access to the collections in their care, I am very grateful to: J. Bartlett (QDPC); D. J. Bickel (AMS); C. J. Burwell (QMBA); J. E. Chainey (BMNH); the late D. H. Colless (ANIC); R. Contreras-Lichtenberg (NMW); G. Daniels (UQIC); J. C. Deeming (NMWC); J. F. Donaldson (QDPC); R. J. Gagne (USNM); H. de Jong (NBC); U. Kallweit (SMT); A. Landford (ANIC); the late L. Matile (MNHN); C. McPhee (MV); V. Michelsen (ZMUC); L. Papp (HNHM); M. A. Schneider (UQIC); the late H. Schumann (ZMHU); N.J. Tatarnic (WAM); F. C. Thompson (USNM); K. Walker (MV); H. Wendt (ZMHU); S. Wright (QMBA); N. P. Wyatt (BMNH); D. K. Yeates (ANIC); J. Ziegler (SDEI and ZMHU). I am especially grateful to N. E. Vikhrev (ZMUM) for testing the key to species, for sharing his knowledge of the genus Lispe, and for the loan of specimens, and also to two anonymous reviewers for their positive and constructive comments. Finally, I thank Katherine Child (OUMNH) for taking habitus photographs of the new species and for her indispensable help in arranging and numbering the figures.		82	0	0	0	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	FEB 18	2019	4557	1					1	232		10.11646/zootaxa.4557.1.1			232	Zoology	Zoology	HL5UT	WOS:000458796800001	30790916				2020-04-30	
J	Lawrence, JF				Lawrence, John F.			The Australian Ciidae (Coleoptera: Tenebrionoidea): supplement	ZOOTAXA			English	Article						Coleoptera; beetles; Ciinae; Australia and territories; fungivory		An addendum to the revision of the Australian ciid fauna contains descriptions of 17 new species, information on recently described Australian species, addition of one described species new to the fauna, and corrections to the previous revision. Keys are provided to the Australian species of Cis, Notapterocis, Orthocis and Paratrichapus. The following new species are described: Cis apodemus, sp. nov., C. bicolorellus, sp. nov., C. brachytrichus, sp. nov., C. christmasensis, sp. nov.; C. densus, sp. nov., C. depressus, sp. nov., C. howensis, sp. nov., C. incomptus, sp. nov., C. latemarginatus, sp. nov., C. macilentus, sp. nov., C. occidentalis, sp. nov., C. prominens, sp. nov., C. pycnostictus, sp. nov., C. rhaibocerus, sp. nov., Notapterocis acutus, sp. nov., N. nesiotes, sp. nov., and Orthocis inordinatus, sp. nov.. Orthocis flavipennis (Pic) is recorded from Australia for the first time, and the Australian record of 0. auriculariae Lawrence (Lawrence, 2016) is considered to be based on misidentified specimens of 0. flavipennis. Notes are also included on the recently described Australian species by Souza-Goncalves & Lopes-Andrade (2017): Scolytocis australimontensis and Xylographella frithae, and those described by Souza-Goncalves et al. (2018): Paratrichapus australis, P. burwelli, P. christmasensis, P. metallonotum and P. peckorum.	[Lawrence, John F.] CSIRO, Natl Res Collect Australia, Australian Natl Insect Collect, GPO Box 1700,61 Glenbar Rd, Canberra, ACT 2601, Australia	Lawrence, JF (reprint author), CSIRO, Natl Res Collect Australia, Australian Natl Insect Collect, GPO Box 1700,61 Glenbar Rd, Canberra, ACT 2601, Australia.	coleop@bigpond.com	Slipinski, Stanislaw Adam/B-4293-2009		Australian National Insect Collection, CSIRO National Research Collections, Canberra, ACT	The author gratefully acknowledges support for his resesarch provided by the Australian National Insect Collection, CSIRO National Research Collections, Canberra, ACT. Dr. Adam Slipinski and Ms Cate Lemann were of great assistance in providing specimens, literature and work space, photographing specimens and preparing the final plates. Thanks are also given to the following curators and museums for providing specimens in their care: Dr. Neal Evenhuis, Bishop Museum, Honolulu, HI, USA; Museum National d'Histoire Naturelle, Paris, France; Susan Wright, Queensland Museum, Brisbane and Peter Hudson, South Australian Museum, Adelaide. Adam Broadley, Graham Teakle and Antonette Wafford, Australian Department of Agriculture and Water Resources are gratefully acknowledged for supplying specimens of Orthocis flavipennis (Pic) intercepted in Auricularia fungi at Melbourne. Sincere thanks are also given to the two referees who picked up so many errors which I missed.		7	1	1	0	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	FEB 15	2019	4555	4					451	490		10.11646/zootaxa.4555.4.1			40	Zoology	Zoology	HL4FW	WOS:000458672500001	30790931				2020-04-30	
J	Tavakilian, GL; Santos-Silva, A				Tavakilian, Gerard L.; Santos-Silva, Antonio			New Hemilophini, Aerenicini and Calliini from French Guiana, transference and notes on Hemilophini (Coleoptera, Cerambycidae, Lamiinae)	ZOOTAXA			English	Article						Key; Neotropical Region; taxonomy		Two new genera and four new species of Hemilophini are described from French Guiana: Guyarolea lalannecassoui, gen. nov., sp. nov.; Cendiunopsis garnieri, gen. nov., sp. nov.; Isomerida fourneti, sp. nov.; Lapazina arnaudi sp. nov. Differences between Isomerida albicollis (Laporte, 1840) and I. invicta Galileo & Martins, 1996, are commented. Phoebemima Tippmann, 1960 is transferred to Aerenicini, and a new species is described from French Guiana: P. durantoni, sp. nov. A new genus and new species of Calliini is described from French Guiana: Hemilophopsis simius, sp. nov. A key to species of Lapazina is provided. The three new genera and Phoebemima durantoni are included in previous keys.	[Tavakilian, Gerard L.] Museum Natl Hist Nat, Dept Systemat & Evolut, Antenne IRD, Entomol, 45 Rue Buffon, F-75005 Paris, France; [Santos-Silva, Antonio] Univ Sao Paulo, Museu Zool, Sao Paulo, SP, Brazil	Tavakilian, GL (reprint author), Museum Natl Hist Nat, Dept Systemat & Evolut, Antenne IRD, Entomol, 45 Rue Buffon, F-75005 Paris, France.	tava@mnhn.fr; toncriss@uol.com.br						21	0	1	0	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	FEB 15	2019	4555	4					507	522		10.11646/zootaxa.4555.4.3			16	Zoology	Zoology	HL4FW	WOS:000458672500003	30790933				2020-04-30	
J	Churkin, SV; Kolesnichenko, KK				Churkin, Sergei V.; Kolesnichenko, Kirill K.			A new species of Lycaena Fabricius, 1807 (Lepidoptera, Lycaenidae) from Mongolia with a review of genitalia characters of the related taxa	ZOOTAXA			English	Review						Lycaeninae; copper; systematic; zoogeography; Palaearctic; Baitag; Gobi; butterfly		Lycaena ratushinskayae sp. n. is described from the Baitag mountain range isolated in the Dzhungarian Gobi desert, SW Mongolia. Externally the new species strongly differs from related taxa by a dark-gray underside and deep reddish upper-side with widened blackish margins. A new study of the male genitalia is performed with the diagnosis of new and all related species. It is confirmed that juxta presents the most valuable sclerite for taxonomic purposes.	[Churkin, Sergei V.] Jubileynyi 14-168, Reurov 143965, Moscow Region, Russia; [Kolesnichenko, Kirill K.] Lomonosov Moscow State Univ, Fac Biol, Dept Entomol, Leninskie Gory 1-12, Moscow 119234, Russia	Churkin, SV (reprint author), Jubileynyi 14-168, Reurov 143965, Moscow Region, Russia.	serghelios16@gmail.com; kkolesnichenko@gmail.com			Russian Science Foundation (RSF)Russian Science Foundation (RSF) [14-50-00029]; Lomonosov Moscow State University [AAAA-A16-116021660095-7]	This study was supported by the Russian Science Foundation (RSF), research project No. 14-50-00029 (study of material and preparation of photographs) and was part of the research work of Lomonosov Moscow State University, research project No. AAAA-A16-116021660095-7 (preparation of the manuscript).		12	0	0	0	3	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	FEB 15	2019	4555	4					548	560		10.11646/zootaxa.4555.4.6			13	Zoology	Zoology	HL4FW	WOS:000458672500006	30790936				2020-04-30	
